review_id,suggested_action,action,match_status,match_tier,match_note,wiki_sourcePage,wiki_dynastySection,wiki_dyn_candidates,wiki_fief,fief_corrected,wiki_pn,pn_corrected,wiki_nt,wiki_person,wiki_personBare,wiki_startYear,wiki_endYear,wikidataId,wikiPersonUrl,norbert_person_id,norbert_nt_ind,norbert_can_name,norbert_dyn,norbert_fief,norbert_pn,norbert_nt,norbert_start_year,norbert_end_year,norbert_dyn_id,fill_notes,reviewer_notes
874,review,,wiki_only,,no Norbert match,長安君,,,,,,,,可足渾王妃 (後燕成武帝),可足渾王妃,,,Q10913812,https://zh.wikipedia.org/wiki/%E5%8F%AF%E8%B6%B3%E6%B5%91%E7%8E%8B%E5%A6%83_(%E5%90%8E%E7%87%95%E6%88%90%E6%AD%A6%E5%B8%9D),,,,,,,,,,,,
875,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長樂王,,,前趙 長樂,,,,王,劉襲,劉襲,,,Q16260894,https://zh.wikipedia.org/wiki/%E5%88%98%E8%A2%AD_(%E5%89%8D%E8%B5%B5),8740,,劉襲,,,,,,,,,
876,review,,wiki_only,,no Norbert match,長樂王,,,前秦 長樂,,,,王,苻覿,苻覿,,,,https://zh.wikipedia.org/wiki/%E8%8B%BB%E8%A7%8C,,,,,,,,,,,,
877,review,,wiki_only,,no Norbert match,長樂王,,,前秦 長樂,,,,王,苻壽,苻壽,,,,https://zh.wikipedia.org/wiki/%E8%8B%BB%E5%AF%BF,,,,,,,,,,,,
878,link,,matched,D,full NT match,長樂王,,,後燕 長樂,,,,王,慕容盛,慕容盛,,,Q1078573,https://zh.wikipedia.org/wiki/%E6%85%95%E5%AE%B9%E7%9B%9B,3673,1267,慕容盛,燕,燕,昭武,帝,,,63,,
879,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長樂王,,,北魏 長樂,,,,王,拓跋處文,拓跋處文,,,,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E5%A4%84%E6%96%87,14922,,拓跋處文,,,,,,,,,
880,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長樂王,,,北魏 長樂,,,,王,穆亮,穆亮,,,Q15911544,https://zh.wikipedia.org/wiki/%E7%A9%86%E4%BA%AE,2286,,穆亮,,,,,,,,,
881,link,,matched,D,full NT match,長樂王,,,北魏 長樂,,,,王,元子攸,元子攸,,,Q1074789,https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%AD%9D%E5%BA%84%E5%B8%9D,3740,1513,元子攸,魏,魏,孝莊,帝,,,89,,
882,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長樂王,,,東魏 長樂,,,,王,尉景,尉景,,,Q10259880,https://zh.wikipedia.org/wiki/%E5%B0%89%E6%99%AF,2548,,尉景,,,,,,,,,
883,link,,matched,D,full NT match,長樂王,,,北齊 長樂,,,,王,高紹廉,高紹廉,,,Q11672720,https://zh.wikipedia.org/wiki/%E9%AB%98%E7%BB%8D%E5%BB%89,7349,1721,高紹廉,齊,隴西,,王,,,94,,
884,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長樂王,,,隋末 長樂,,,,王,竇建德,竇建德,,,Q1133757,https://zh.wikipedia.org/wiki/%E7%AA%A6%E5%BB%BA%E5%BE%B7,11717,,竇建德,,,,,,,,,
885,review,,wiki_only,,no Norbert match,長樂王,,,唐朝 長樂,,,,王,李幼良,李幼良,,,Q11096295,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%B9%BC%E8%89%AF,,,,,,,,,,,,
886,review,,wiki_only,,no Norbert match,長樂王,,,唐朝 長樂,,,,王,李道興,李道興,,,Q24837687,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%99%AF_(%E6%BB%91%E5%9B%BD%E5%85%AC),,,,,,,,,,,,
887,review,,wiki_only,,no Norbert match,長樂王,,,明朝 長樂,,,,王,朱顯榕,朱顯榕,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%98%BE%E6%A6%95,,,,,,,,,,,,
888,review,,ambiguous,D,3 Norbert candidates,長沙王,漢朝,東漢|西漢|漢,長沙,,,,王,劉興,劉興,,,Q17487429,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BB%BA%E5%BE%B7,9464,1205,劉興,漢,中山,孝,王,,,43,,
889,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長沙王,東吳,東吳,長沙桓,,,,王,孫策,孫策,,,Q380598,https://zh.wikipedia.org/wiki/%E5%AD%99%E7%AD%96,13987,,孫策,,,,,,,,,
890,update_nt,,matched,C,Norbert row incomplete,長沙王,晉朝,西晉|東晉|晉,長沙,,厲,,王,司馬乂,司馬乂,,,Q3276223,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E4%B9%82,8758,871,司馬乂,晉,長沙,,王,,,51,,
891,review,,wiki_only,,no Norbert match,長沙王,晉朝,西晉|東晉|晉,長沙,,,,王,司馬碩,司馬碩,,,Q110107913,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E7%A2%A9,,,,,,,,,,,,
892,update_nt,,matched,D,Norbert row incomplete,長沙王,南朝,南朝,長沙,,景,,王,劉道憐,劉道憐,420,422,,https://zh.wikipedia.org/wiki/%E5%88%98%E9%81%93%E6%80%9C,7973,727,劉道憐,宋,長沙,景,王,,,83,,
893,insert_nt,,person_only,E,"person in Norbert, no matching NT row",長沙王,南朝,南朝,長沙,,成,,王,劉義欣,劉義欣,,,Q1393614,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B9%89%E6%AC%A3,8731,,劉義欣,,,,,,,,,
894,update_nt,,matched,D,Norbert row incomplete,長沙王,南朝,南朝,長沙,,悼,,王,劉瑾,劉瑾,,,Q10900191,https://zh.wikipedia.org/wiki/%E5%88%98%E7%91%BE_(%E5%88%98%E5%AE%8B),3844,754,劉瑾,宋,長沙,,王,,,83,,
895,review,,wiki_only,,no Norbert match,長沙王,南朝,南朝,長沙,,,,王,劉纂,劉纂,,,Q10900293,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%BA%82_(%E5%8D%97%E6%9C%9D),,,,,,,,,,,,
896,update_nt,,matched,D,Norbert row incomplete,長沙王,南朝,南朝,長沙,,威,,王,蕭晃,蕭晃,481,490,,https://zh.wikipedia.org/wiki/%E8%90%A7%E6%99%83,8498,1748,蕭晃,齊,長沙,威,王,,,84,,
897,link,,matched,D,full NT match,長沙王,南朝,南朝,長沙,,宣武,,王,蕭懿,蕭懿,,,Q10827258,https://zh.wikipedia.org/wiki/%E8%95%AD%E6%87%BF,5881,932,蕭懿,梁,長沙,宣武,王,,,85,,
898,review,,wiki_only,,no Norbert match,長沙王,南朝,南朝,長沙,,嗣,,王,蕭淵業,蕭淵業,502,526,Q130445,https://zh.wikipedia.org/wiki/%E8%95%AD%E6%B7%B5%E6%A5%AD,,,,,,,,,,,,
899,review,,wiki_only,,no Norbert match,長沙王,南朝,南朝,長沙,,,,王,,,,,,,,,,,,,,,,,,
900,link,,matched,D,full NT match,長沙王,南朝,南朝,長沙,,,,王,陳叔堅,陳叔堅,,,Q15931964,https://zh.wikipedia.org/wiki/%E9%99%88%E5%8F%94%E5%9D%9A,7275,1337,陳叔堅,陳,長沙,,王,,,88,,
901,review,,wiki_only,,no Norbert match,長沙王,明朝,明,長沙,,恭簡,,王,朱翊鋋,朱翊鋋,,,Q123329689,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%BF%8A%E9%8B%8B,,,,,,,,,,,,
902,review,,wiki_only,,no Norbert match,長沙王,明朝,明,長沙,,昭靖,,王,朱常淠,朱常淠,,,Q123329768,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%B8%B8%E6%B7%A0,,,,,,,,,,,,
903,review,,wiki_only,,no Norbert match,長沙王,明朝,明,長沙,,,,王,朱由楫,朱由楫,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%94%B1%E6%A5%AB_(%E9%95%BF%E6%B2%99%E7%8E%8B),,,,,,,,,,,,
904,review,,wiki_only,,no Norbert match,長沙王,明朝,明,長沙,,,,王,朱由櫛,朱由櫛,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%94%B1%E6%A0%89,,,,,,,,,,,,
905,update_nt,,matched,B,Norbert row incomplete,阜陵王,漢朝,東漢|西漢|漢,阜陵,,質,,王,劉延,劉延,41,92,Q10897488,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%B6_(%E9%98%9C%E9%99%B5%E7%8E%8B),8586,1176,劉延,漢,阜陵,質,王,,,46,,
906,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,殤,,王,劉衝,劉衝,92,94,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%86%B2_(%E9%98%9C%E9%99%B5%E7%8E%8B),,,,,,,,,,,,
907,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,頃,,王,劉魴,劉魴,94,124,Q10897488,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%B6_(%E9%98%9C%E9%99%B5%E7%8E%8B),,,,,,,,,,,,
908,update_nt,,matched,D,Norbert row incomplete,阜陵王,漢朝,東漢|西漢|漢,阜陵,,懷,,王,劉恢,劉恢,124,134,,https://zh.wikipedia.org/wiki/%E5%88%98%E6%81%A2_(%E9%98%9C%E9%99%B5%E7%8E%8B),8930,1164,劉恢,漢,趙,共,王,,,43,,
909,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,節,,王,劉代,劉代,134,148,Q10897488,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%B6_(%E9%98%9C%E9%99%B5%E7%8E%8B),,,,,,,,,,,,
910,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,恭,,王,劉便親,劉便親,148,161,,https://zh.wikipedia.org/wiki/%E5%88%98%E4%BE%BF%E4%BA%B2,,,,,,,,,,,,
911,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,孝,,王,劉統,劉統,161,169,,https://zh.wikipedia.org/wiki/%E5%88%98%E7%B5%B1,,,,,,,,,,,,
912,review,,wiki_only,,no Norbert match,阜陵王,漢朝,東漢|西漢|漢,阜陵,,,,王,劉赫,劉赫,169,206,Q10897488,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%B6_(%E9%98%9C%E9%99%B5%E7%8E%8B),,,,,,,,,,,,
913,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,禿滿,禿滿,,,,https://zh.wikipedia.org/wiki/%E7%A7%83%E6%BB%A1,,,,,,,,,,,,
914,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,曲春,曲春,,,,https://zh.wikipedia.org/wiki/%E6%9B%B2%E6%98%A5,,,,,,,,,,,,
915,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,太平,太平,,,,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3_(%E9%99%BD%E7%BF%9F%E7%8E%8B),,,,,,,,,,,,
916,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,帖木兒赤,帖木兒赤,,,,https://zh.wikipedia.org/wiki/%E5%B8%96%E6%9C%A8%E5%84%BF%E8%B5%A4,,,,,,,,,,,,
917,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,阿魯輝帖木兒,阿魯輝帖木兒,,,Q16078495,https://zh.wikipedia.org/wiki/%E9%98%BF%E9%B2%81%E8%BE%89%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
918,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,忽都魯帖木兒,忽都魯帖木兒,,,Q7072571,https://zh.wikipedia.org/wiki/%E5%BF%BD%E9%83%BD%E9%B2%81%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
919,review,,wiki_only,,no Norbert match,陽翟王,元朝,元,陽翟,,,,王,揬馬哈兒,揬馬哈兒,,,,https://zh.wikipedia.org/wiki/%E6%8F%AC%E9%A9%AC%E5%93%88%E5%84%BF,,,,,,,,,,,,
920,link,,matched,D,full NT match,陳廢帝 (消歧義),,,,,,,,陳伯宗,陳伯宗,,,Q718222,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%BB%A2%E5%B8%9D,4479,1326,陳伯宗,陳,陳,廢,帝,,,88,,
921,review,,wiki_only,,no Norbert match,陳廢帝 (消歧義),,,,,,,,陳廢帝 (越南),陳廢帝,,,,https://zh.wikipedia.org/wiki/%E9%99%88%E5%BA%9F%E5%B8%9D_(%E8%B6%8A%E5%8D%97),,,,,,,,,,,,
922,review,,wiki_only,,no Norbert match,陳思王,,,陳思,,,,王,東漢,東漢,,,Q1147037,https://zh.wikipedia.org/wiki/%E4%B8%9C%E6%B1%89,,,,,,,,,,,,
923,review,,wiki_only,,no Norbert match,陳思王,,,陳思,,,,王,曹魏,曹魏,,,Q320930,https://zh.wikipedia.org/wiki/%E6%9B%B9%E9%AD%8F,,,,,,,,,,,,
924,insert_nt,,person_only,E,"person in Norbert, no matching NT row",陳愍王,,,陳愍,,,,王,劉寵,劉寵,,,Q10899679,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%AF%B5_(%E9%99%B3%E7%8E%8B),8878,,劉寵,,,,,,,,,
925,review,,wiki_only,,no Norbert match,陳愍王,,,陳愍,,,,王,朱聿𨧨,朱聿𨧨,,,Q17025683,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%81%BF%F0%A8%A7%A8,,,,,,,,,,,,
926,review,,wiki_only,,no Norbert match,靖南王,,,靖南,,,,王,耿仲明,耿仲明,,,Q75395,https://zh.wikipedia.org/wiki/%E8%80%BF%E4%BB%B2%E6%98%8E,,,,,,,,,,,,
927,review,,wiki_only,,no Norbert match,靖南王,,,靖南,,,,王,耿繼茂,耿繼茂,,,Q10485138,https://zh.wikipedia.org/wiki/%E8%80%BF%E7%B9%BC%E8%8C%82,,,,,,,,,,,,
928,review,,wiki_only,,no Norbert match,靖南王,,,靖南,,,,王,耿精忠,耿精忠,,,Q5533128,https://zh.wikipedia.org/wiki/%E8%80%BF%E7%B2%BE%E5%BF%A0,,,,,,,,,,,,
929,skip,,skip_section,,section:封號,靖安王,封號,,靖安,,,,王,元朝,元朝,,,Q7313,https://zh.wikipedia.org/wiki/%E5%85%83%E6%9C%9D,,,,,,,,,,,,
930,skip,,skip_section,,section:封號,靖安王,封號,,靖安,,,,王,闊不花,闊不花,,,,https://zh.wikipedia.org/wiki/%E9%98%94%E4%B8%8D%E8%8A%B1,,,,,,,,,,,,
931,skip,,skip_section,,section:封號,靖安王,封號,,靖安,,,,王,蠻蠻,蠻蠻,,,,https://zh.wikipedia.org/wiki/%E8%9B%AE%E8%9B%AE_(%E9%9D%96%E5%AE%89%E7%8E%8B),,,,,,,,,,,,
932,skip,,skip_section,,section:諡號,靖安王,諡號,,臨潼靖安,,,,王,朱誠潤,朱誠潤,,,Q11094773,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%AA%A0%E6%BD%A4,,,,,,,,,,,,
933,skip,,skip_section,,section:諡號,靖安王,諡號,,萬安靖安,,,,王,朱採𨮫,朱採𨮫,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%8E%A1%F0%A8%AE%AB,,,,,,,,,,,,
934,skip,,skip_section,,section:諡號,靖安王,諡號,,棗強靖安,,,,王,朱成釨,朱成釨,,,Q123329678,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%88%90%E9%87%A8,,,,,,,,,,,,
935,skip,,skip_section,,section:諡號,靖安王,諡號,,太和靖安,,,,王,朱厚炬,朱厚炬,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8E%9A%E7%82%AC,,,,,,,,,,,,
936,skip,,skip_section,,section:諡號,靖安王,諡號,,汾西靖安,,,,王,朱安漕,朱安漕,,,Q109351416,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E6%BC%95,,,,,,,,,,,,
937,review,,wiki_only,,no Norbert match,靖恭王,元朝,元,靖恭,,,,王,脫鄰忽都魯,脫鄰忽都魯,,,,https://zh.wikipedia.org/wiki/%E8%84%B1%E9%82%BB%E5%BF%BD%E9%83%BD%E9%B2%81,,,,,,,,,,,,
938,skip,,skip_section,,section:諡號,靖恭王,諡號,,西河靖恭,,,,王,朱美埻,朱美埻,,,Q109418107,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%BE%8E%E5%9F%BB,,,,,,,,,,,,
939,skip,,skip_section,,section:諡號,靖恭王,諡號,,通山靖恭,,,,王,朱孟爚,朱孟爚,,,Q109343573,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AD%9F%E7%88%9A,,,,,,,,,,,,
940,skip,,skip_section,,section:諡號,靖恭王,諡號,,安丘靖恭,,,,王,朱泰坾,朱泰坾,,,Q22829238,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%B3%B0%E5%9D%BE,,,,,,,,,,,,
941,review,,wiki_only,,no Norbert match,順寧王,明朝,明,順寧,,,,王,馬哈木,馬哈木,,,Q11340812,https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%93%88%E6%9C%A8,,,,,,,,,,,,
942,review,,wiki_only,,no Norbert match,順寧王,明朝,明,順寧,,,,王,脫懽,脫懽,,,Q3530369,https://zh.wikipedia.org/wiki/%E8%84%B1%E6%87%BD,,,,,,,,,,,,
943,review,,wiki_only,,no Norbert match,高唐王,元朝,元,高唐,,,,王,闊裡吉思,闊裡吉思,,,,https://zh.wikipedia.org/wiki/%E9%97%8A%E9%87%8C%E5%90%89%E6%80%9D_(%E6%B1%AA%E5%8F%A4%E9%83%A8),,,,,,,,,,,,
944,review,,wiki_only,,no Norbert match,高唐王,元朝,元,高唐,,,,王,阿剌兀思剔吉忽裡,阿剌兀思剔吉忽裡,,,Q27920893,https://zh.wikipedia.org/wiki/%E9%98%BF%E5%89%8C%E5%85%80%E6%80%9D%E5%89%94%E5%90%89%E5%BF%BD%E9%87%8C,,,,,,,,,,,,
945,review,,wiki_only,,no Norbert match,高唐王,元朝,元,高唐,,,,王,孛要合,孛要合,,,Q45497050,https://zh.wikipedia.org/wiki/%E5%AD%9B%E8%A6%81%E5%90%88,,,,,,,,,,,,
946,review,,wiki_only,,no Norbert match,高唐王,元朝,元,高唐,,,,王,愛不花,愛不花,,,Q45534694,https://zh.wikipedia.org/wiki/%E7%88%B1%E4%B8%8D%E8%8A%B1,,,,,,,,,,,,
947,review,,wiki_only,,no Norbert match,高唐王,元朝,元,高唐,,,,王,術忽難,術忽難,,,Q45562416,https://zh.wikipedia.org/wiki/%E6%9C%AF%E5%BF%BD%E9%9A%BE,,,,,,,,,,,,
948,review,,wiki_only,,no Norbert match,高唐王,明朝,明,高唐,,,,王,朱厚煐,朱厚煐,,,Q109415020,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8E%9A%E7%85%90,,,,,,,,,,,,
949,review,,wiki_only,,no Norbert match,高唐王,明朝,明,高唐,,,,王,朱載墀,朱載墀,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%BD%BD%E5%A2%80,,,,,,,,,,,,
950,review,,wiki_only,,no Norbert match,高唐王,明朝,明,高唐,,,,王,朱厚𤐨,朱厚𤐨,,,Q109347460,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8E%9A%F0%A4%90%A8,,,,,,,,,,,,
951,review,,wiki_only,,no Norbert match,高唐王,明朝,明,高唐,,,,王,朱翊鑲,朱翊鑲,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%BF%8A%E9%95%B6,,,,,,,,,,,,
952,review,,wiki_only,,no Norbert match,高唐王,明朝,明,高唐,,,,王,朱常澤,朱常澤,,,,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%B8%B8%E6%B3%BD,,,,,,,,,,,,
953,review,,ambiguous,D,3 Norbert candidates,高密王,漢朝,東漢|西漢|漢,高密,,哀,,王,劉弘,劉弘,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BC%98_(%E9%AB%98%E5%AF%86%E7%8E%8B),4841,1041,劉弘,漢,武陶,孝,侯,,,43,,
954,review,,ambiguous,D,11 Norbert candidates,高密王,漢朝,東漢|西漢|漢,高密,,頃,,王,劉章,劉章,,,Q18605614,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BC%98_(%E9%AB%98%E5%AF%86%E7%8E%8B),4856,1035,劉章,漢,抑裴,,侯,,,43,,
955,review,,ambiguous,D,7 Norbert candidates,高密王,漢朝,東漢|西漢|漢,高密,,懷,,王,劉寬,劉寬,,,Q18605614,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BC%98_(%E9%AB%98%E5%AF%86%E7%8E%8B),4878,1029,劉寬,漢,漳北,,侯,,,43,,
956,review,,wiki_only,,no Norbert match,高密王,漢朝,東漢|西漢|漢,高密,,,,王,劉慎,劉慎,20,9,Q18605614,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BC%98_(%E9%AB%98%E5%AF%86%E7%8E%8B),,,,,,,,,,,,
957,link,,matched,B,full NT match,高密王,晉朝,西晉|東晉|晉,高密,,文獻,,王,司馬泰,司馬泰,,,Q10916637,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%B3%B0,8791,857,司馬泰,晉,高密,文獻,王,,,51,,
958,link,,matched,D,full NT match,高密王,晉朝,西晉|東晉|晉,高密,,孝,,王,司馬略,司馬略,,,Q51915082,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E7%95%A5,8802,817,司馬略,晉,,孝,王,,,51,,
959,review,,wiki_only,,no Norbert match,高密王,晉朝,西晉|東晉|晉,高密,,,,王,司馬據,司馬據,,,Q110109564,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%93%9A,,,,,,,,,,,,
960,insert_nt,,person_only,E,"person in Norbert, no matching NT row",高密王,晉朝,西晉|東晉|晉,高密,,,,王,司馬紘,司馬紘,,,Q16904712,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E7%BA%AE,8809,,司馬紘,,,,,,,,,
961,insert_nt,,person_only,E,"person in Norbert, no matching NT row",高密王,晉朝,西晉|東晉|晉,高密,,恭,,王,司馬俊,司馬俊,,,Q22813343,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E4%BF%8A,8760,,司馬俊,,,,,,,,,
962,link,,matched,B,full NT match,高密王,晉朝,西晉|東晉|晉,高密,,敬,,王,司馬純之,司馬純之,,,Q110109566,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E7%B4%94%E4%B9%8B,1162,872,司馬純之,晉,高密,敬,王,,,51,,
963,insert_nt,,person_only,E,"person in Norbert, no matching NT row",高密王,晉朝,西晉|東晉|晉,高密,,,,王,司馬恢之,司馬恢之,,,,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%81%A2%E4%B9%8B_(%E9%AB%98%E5%AF%86%E7%8E%8B),8776,,司馬恢之,,,,,,,,,
964,review,,wiki_only,,no Norbert match,高昌王,南北朝到唐朝,南北朝到唐朝,高昌,,,,王,闞氏高昌,闞氏高昌,,,,https://zh.wikipedia.org/wiki/%E9%98%9A%E6%B0%8F%E9%AB%98%E6%98%8C,,,,,,,,,,,,
965,review,,wiki_only,,no Norbert match,高昌王,南北朝到唐朝,南北朝到唐朝,高昌,,,,王,張孟明,張孟明,,,Q11066777,https://zh.wikipedia.org/wiki/%E5%BC%A0%E5%AD%9F%E6%98%8E,,,,,,,,,,,,
966,review,,wiki_only,,no Norbert match,高昌王,南北朝到唐朝,南北朝到唐朝,高昌,,,,王,馬儒,馬儒,,,Q11667815,https://zh.wikipedia.org/wiki/%E9%A6%AC%E5%84%92,,,,,,,,,,,,
967,review,,wiki_only,,no Norbert match,高昌王,南北朝到唐朝,南北朝到唐朝,高昌,,,,王,麴氏高昌,麴氏高昌,,,,https://zh.wikipedia.org/wiki/%E9%BA%B9%E6%B0%8F%E9%AB%98%E6%98%8C,,,,,,,,,,,,
968,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,巴而術阿而忒的斤,巴而術阿而忒的斤,,,Q4873576,https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%80%8C%E6%9C%AE%C2%B7%E9%98%BF%E8%80%8C%E5%BF%92%C2%B7%E7%9A%84%E6%96%A4,,,,,,,,,,,,
969,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,火赤哈兒的斤,火赤哈兒的斤,,,Q16903316,https://zh.wikipedia.org/wiki/%E7%81%AB%E8%B5%A4%E5%93%88%E5%84%BF%C2%B7%E7%9A%84%E6%96%A4,,,,,,,,,,,,
970,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,雪雪的斤,雪雪的斤,,,Q18119420,https://zh.wikipedia.org/wiki/%E9%9B%AA%E9%9B%AA%C2%B7%E7%9A%84%E6%96%A4,,,,,,,,,,,,
971,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,紐林的斤,紐林的斤,,,Q16903764,https://zh.wikipedia.org/wiki/%E7%B4%90%E6%9E%97%C2%B7%E7%9A%84%E6%96%A4,,,,,,,,,,,,
972,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,帖睦兒普化,帖睦兒普化,,,Q11060056,https://zh.wikipedia.org/wiki/%E5%B8%96%E7%9D%A6%E7%88%BE%E6%99%AE%E5%8C%96,,,,,,,,,,,,
973,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,籛吉,籛吉,,,Q16903806,https://zh.wikipedia.org/wiki/%E7%B1%9B%E5%90%89,,,,,,,,,,,,
974,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,太平奴,太平奴,,,Q10941319,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%A5%B4,,,,,,,,,,,,
975,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,不答失裡,不答失裡,,,Q18110403,https://zh.wikipedia.org/wiki/%E4%B8%8D%E7%AD%94%E5%A4%B1%E9%87%8C,,,,,,,,,,,,
976,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,月魯帖木兒,月魯帖木兒,,,Q17987121,https://zh.wikipedia.org/wiki/%E6%9C%88%E9%B2%81%E5%B8%96%E6%9C%A8%E5%84%BF,,,,,,,,,,,,
977,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,桑哥,桑哥,,,Q2270961,https://zh.wikipedia.org/wiki/%E6%A1%91%E5%93%A5,,,,,,,,,,,,
978,review,,wiki_only,,no Norbert match,高昌王,元朝,元,高昌,,,,王,月魯哥,月魯哥,,,Q18112139,https://zh.wikipedia.org/wiki/%E6%9C%88%E9%B2%81%E5%93%A5,,,,,,,,,,,,
979,link,,matched,D,full NT match,魏世祖,,,,,,,,曹丕,曹丕,,,Q313333,https://zh.wikipedia.org/wiki/%E6%9B%B9%E4%B8%95,4113,1518,曹丕,魏,魏,文,帝,,,48,,
980,review,,wiki_only,,no Norbert match,魏世祖,,,,,,,,魏世祖,魏世祖,,,Q1194963,https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%A4%AA%E6%AD%A6%E5%B8%9D,,,,,,,,,,,,
981,link,,matched,D,full NT match,魏元帝,,,魏元,,,,帝,曹奐,曹奐,,,Q470091,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%A5%82,3659,1519,曹奐,魏,魏,元,帝,,,48,,
