KR_ID,text_title,files,file_size,character_count,person_name,DYNASTY,FUNCTION
KR4h0036,嚴陵集,10,151409,42717,董弅,宋,編
KR4h0037,南嶽倡酬集,4,65894,18724,林用中,宋,撰
KR4h0038,萬首唐人絕句,76,1115236,277429,洪邁,宋,編
KR4h0039,聲畫集,9,233367,64988,孫紹遠,宋,編
KR4h0040,皇朝文鑑,151,3519766,981745,,,
KR4h0041,古文關鍵,3,159478,46400,呂祖謙,宋,奉敕編
KR4h0042,囘文類聚,9,46871,11627,桑世昌,宋,編
KR4h0043,五百家播芳大全文粹,118,3332755,926375,葉棻,宋,編
KR4h0044,崇古文訣,37,597859,171812,樓昉,宋,編
KR4h0045,成都文類,51,1152719,323585,程遇孫,宋,編
KR4h0046,文章正宗,25,1854353,549876,胡松,明,增訂
KR4h0049,赤城集,19,342258,98925,林表民,宋,編
KR4h0050,妙絕古今,6,167766,49458,湯漢,宋,編
KR4h0051,唐僧弘秀集,11,101189,27217,李龏,宋,編
KR4h0052,眾妙集,2,46124,12202,趙師秀,宋,編
KR4h0053,江湖小集,96,1189460,313106,陳起,宋,編
KR4h0054,江湖後集,25,499635,136916,陳起,宋,編
KR4h0055,三體唐詩,7,150408,38008,高士奇,清,輯注
KR4h0056,論學繩尺,11,1409775,406825,林子長,宋,箋解
KR4h0057,吳都文粹,11,576840,154909,鄭虎臣,宋,編
KR4h0058,古文集成,79,1142053,328396,王霆震,宋,編
KR4h0059,文章軌範,8,165038,46995,謝枋得,宋,編
KR4h0060,月泉吟社詩,3,51482,14056,吳渭,宋,編
KR4h0061,文選補遺,41,1578539,456409,陳仁子,宋,輯
KR4h0062,蘇門六君子文粹,71,1000679,289720,張耒,宋,撰
KR4h0063,三國志文類,61,546982,156272,闕名,宋,編
KR4h0064,增注唐策,11,294276,87034,闕名,宋,編
KR4h0065,詩家鼎臠,3,36317,9356,闕名,宋,編
KR4h0066,十先生奧論註,46,717717,211095,闕名,宋,編
KR4h0067,兩宋名賢小集,381,3866876,1050999,陳世隆,元,補
KR4h0068,柴氏四隱集,5,65277,18338,柴復貞,明,編
KR4h0069,中州集,12,658760,186850,元好問,金,編
KR4h0070,唐詩鼓吹,11,377557,107625,郝天挺,元,註
KR4h0071,二妙集,9,122540,33410,段成己,金,撰
KR4h0072,谷音,4,29607,7687,杜本,元,輯
KR4h0073,河汾諸老詩集,10,57578,15002,房祺,元,編
KR4h0074,瀛奎律髓,50,1026900,271402,方回,元,編
KR4h0075,梅花百詠,3,47167,12770,釋明本,元,撰
KR4h0076,天下同文集,51,213568,56968,周南瑞,元,編
KR4h0077,古賦辯體,12,314716,87610,祝堯,元,撰
KR4h0078,圭塘欸乃集,5,95192,26417,許有壬,元,撰
KR4h0079,忠義集,8,108153,30527,趙景良,元,編
KR4h0080,宛陵羣英集,13,197663,53997,張師愚,元,編
KR4h0081,國朝文類,72,1863734,541918,蘇天爵,元,編
KR4h0082,皇元風雅前集,7,264677,72680,孫存吾,元,編
KR4h0083,唐音,15,624120,178725,張震,元,註
KR4h0084,古樂府,11,271706,69911,左克明,元,編
KR4h0085,玉山名勝集,10,294943,81224,顧英,元,編
KR4h0086,草堂雅集,15,530688,148669,顧英,元,編
KR4h0087,玉山紀遊,2,56614,14545,袁華,明,編
KR4h0088,大雅集,10,110165,30118,賴良,元,編
KR4h0089,元音遺響,11,305730,85372,胡布,元,撰
KR4h0090,風雅翼,15,457005,125737,劉履,元,編
KR4h0091,荊南倡和詩集,1,56851,14464,馬治,明,撰
KR4h0092,乾坤清氣,15,261401,70281,偶桓,明,編
KR4h0093,元音,13,313653,87230,孫原理,明,編
KR4h0094,雅頌正音,6,101520,28585,劉仔肩,明,編
KR4h0095,唐詩品彙,101,1955757,511616,高棅,明,編
KR4h0096,廣州四先生詩,5,56353,15526,闕名,明,編
KR4h0097,三華集,19,271812,72480,錢仲益,明,撰
KR4h0098,閩中十子詩,31,456749,126203,馬熒,明,編
KR4h0099,滄海遺珠,5,74800,19582,沐昂,明,編
KR4h0100,元詩體要,15,346148,95258,宋公傳,明,編
KR4h0101,中州名賢文表,31,977065,284388,劉昌,明,編
KR4h0102,皇明文衡,102,2408818,711997,程敏政,明,編
KR4h0103,新安文獻志,112,3187506,924268,程敏政,明,編
KR4h0104,海岱會集,13,143493,36427,馮琦,明,編
KR4h0105,經義模範,2,43411,12638,闕名,明,編
KR4h0106,文編,65,2588132,766690,唐順之,明,編
KR4h0107,古詩紀,157,2483103,683376,馮惟訥,明,撰
KR4h0108,詩紀匡謬,2,29083,8003,馮舒,清,撰
KR4h0109,全蜀藝文志,65,1703610,479196,周復俊,明,編
KR4h0110,古今詩刪,35,498589,134637,李攀龍,明,編
KR4h0111,唐宋元名表,3,261920,76565,胡松,明,編
KR4h0112,文氏五家集,15,294198,81508,文徵明,明,撰
KR4h0113,宋藝圃集,23,564064,156741,李蓘,明,編
KR4h0114,元藝圃集,5,155041,43271,李蓘,明,編
KR4h0115,唐宋八大家文鈔,179,3680687,1075590,茅坤,明,編
KR4h0116,吳都文粹續集,59,2981025,848072,錢穀,明,編
KR4h0117,石倉歷代詩選,507,10197986,2797290,曹學佺,明,編
KR4h0118,四六法海,13,1053129,309309,王志堅,明,編
KR4h0119,古樂苑,57,1374901,368465,梅鼎祚,明,編
KR4h0120,皇霸文紀,14,411128,114422,梅鼎祚,明,編
KR4h0121,西漢文紀,25,1092218,315151,梅鼎祚,明,編
KR4h0122,東漢文紀,33,1465768,414519,梅鼎祚,明,編
KR4h0123,西晉文紀,21,957697,274969,梅鼎祚,明,編
KR4h0124,宋文紀,19,844892,242479,梅鼎祚,明,編
KR4h0125,南齊文紀,11,470803,134882,梅鼎祚,明,編
KR4h0126,梁文紀,15,747223,215147,梅鼎祚,明,編
KR4h0127,陳文紀,9,307579,89048,梅鼎祚,明,編
KR4h0128,北齊文紀,4,117236,33527,梅鼎祚,明,編
KR4h0129,後周文紀,9,288715,83739,梅鼎祚,明,編
KR4h0130,隋文紀,9,457962,133142,梅鼎祚,明,編
KR4h0131,釋文紀,46,1881505,550045,梅鼎祚,明,編
KR4h0132,"文章辨體彙選,卷三百八十一",781,13893784,4054762,賀復徵,明,編
KR4h0133,古詩鏡,91,1722784,458915,陸時雍,明,編
KR4h0134,漢魏六朝百三家集,119,5853329,1631405,張溥,明,輯
KR4h0135,古今禪藻集,29,656485,176633,釋性𣻢,明,編
KR4h0136,三家宮詞,4,38292,10474,毛晉,明,編
KR4h0137,二家宮詞,3,38898,10757,毛晉,明,編
KR4h0138,御選古文淵鑒,65,3384443,986739,徐乾學,清,奉敕編註
KR4h0139,御定歷代賦彙,188,7244298,2088599,陳元龍,清,奉敕編
KR4h0140,御定全唐詩,901,12305456,3319066,聖祖玄燁,清,御定
KR4h0141,御定佩文齋詠物詩選,487,3509168,804897,汪霦,清,奉敕編
KR4h0142,御定歷代題畫詩類,122,2636252,652186,陳邦彥,清,奉敕編
KR4h0143,御選宋金元明四朝詩,319,10553320,2871426,張豫章,清,奉敕編
KR4h0144,御訂全金詩增補中州集,75,1748781,469200,郭元釪,清,原編
KR4h0145,御選唐詩,43,3351493,979226,陳廷敬,清,奉敕編注
KR4h0146,"御定千叟宴詩,卷二,卷四,卷三,卷一",5,143833,35395,聖祖玄燁,清,敕編
KR4h0147,御選唐宋文醇,59,1556361,453055,高宗弘曆,清,敕編
KR4h0148,御選唐宋詩醇,98,1612520,438691,高宗弘曆,清,敕編
KR4h0149,皇清文穎,101,2897978,795272,張廷玉,清,奉敕續編
KR4h0150,欽定四書文,83,1677875,466063,方苞,清,奉敕編
KR4h0151,欽定千叟宴詩,40,1183678,262887,高宗弘曆,清,敕編
KR4h0152,明文海,481,9618100,2829551,黃宗羲,清,編
KR4h0153,唐賢三昧集,4,97932,27297,王士禛,清,編
KR4h0154,二家詩選,3,39675,10874,王士禛,清,編
KR4h0155,唐人萬首絕句選,8,110113,28078,王士禛,清,編選
KR4h0156,明詩綜,101,3208372,870732,朱彝尊,清,編
KR4h0157,宋詩鈔,107,3283477,931029,吳之振,清,編
KR4h0158,宋元詩會,101,2885574,811537,陳焯,清,編
KR4h0159,粵西詩載,131,4881990,1385657,汪森,清,編
KR4h0160,元詩選,111,5251914,1479193,顧嗣立,清,編
KR4h0161,御定全唐詩錄,100,2833679,792053,徐倬,清,編
KR4h0162,甬上耆舊詩,31,1093688,304728,胡文學,清,編
KR4h0163,檇李詩繫,43,1689373,458681,沈季友,清,編
KR4h0164,古文雅正,15,546981,158988,蔡世遠,清,編
KR4h0165,鄱陽五家集,16,396718,111268,史簡,清,編
KR4h0166,南宋襍事詩,8,418012,121632,沈嘉轍,清,撰
KR4h0167,宋百家詩存,41,1714650,474249,曹庭棟,清,編
KR4h0168,全唐文 Quan Tang Wen,1000,30343589,7354818,,,
KR4i0001,文心雕龍,11,132025,38029,劉勰,梁,撰
KR4i0002,文心雕龍輯注,11,325763,94487,黃叔琳,清,撰
KR4i0003,詩品,4,23609,6255,鍾嶸,梁,撰
KR4i0004,文章緣起,1,52006,14462,方熊,清,補注
KR4i0005,本事詩,2,28689,8296,孟棨,唐,撰
KR4i0006,六一詩話,3,16261,4428,歐陽修,宋,撰
KR4i0007,續詩話,2,13166,3517,司馬光,宋,撰
KR4i0008,中山詩話,2,26130,7251,劉攽,宋,撰
KR4i0009,後山詩話,2,19352,5284,陳師道,宋,撰
KR4i0010,臨漢隱居詩話,1,11854,3188,魏泰,宋,撰
KR4i0011,優古堂詩話,2,52962,15102,吳幵,宋,撰
KR4i0012,增修詩話總龜,51,1117558,318306,阮閱,宋,撰
KR4i0013,花間集,13,106720,25448,,,
KR4i0014,彥周詩話,1,37573,10563,許顗,宋,撰
KR4i0015,紫薇詩話,2,24500,6747,呂本中,宋,撰
KR4i0016,四六話,3,35799,10351,王銍,宋,撰
KR4i0017,珊瑚鉤詩話,4,45248,12535,張表臣,宋,撰
KR4i0018,石林詩話,2,50400,14194,葉夢得,宋,撰
KR4i0019,藏海詩話,3,21358,5978,吳可,宋,撰
KR4i0020,風月堂詩話,4,31710,9080,朱弁,宋,撰
KR4i0021,歲寒堂詩話,3,42989,12424,張戒,宋,撰
KR4i0022,庚溪詩話,4,50347,14014,陳巖肖,宋,撰
KR4i0023,韻語陽秋,21,272882,76422,葛立方,宋,撰
KR4i0024,䂬溪詩話,10,78605,22377,黃徹,宋,撰
KR4i0025,唐詩紀事,82,1412254,404798,計有功,宋,撰
KR4i0026,觀林詩話,2,32170,8807,吳聿,宋,撰
KR4i0027,四六談麈,2,14414,3880,謝伋,宋,撰
KR4i0028,環溪詩話,2,37788,11044,闕名,宋,撰
KR4i0029,漁隱叢話,103,1244890,358340,胡仔,宋,撰
KR4i0030,竹坡詩話,2,32643,9130,周紫芝,宋,撰
KR4i0031,文則,3,65296,19102,陳騤,宋,撰
KR4i0032,二老堂詩話,2,27304,7796,周必大,宋,撰
KR4i0033,誠齋詩話,2,41751,12189,楊萬里,宋,撰
KR4i0034,餘師錄,5,124952,36103,王正德,宋,撰
KR4i0035,滄浪詩話,2,34347,9715,嚴羽,宋,撰
KR4i0036,詩人玉屑,21,521551,141261,魏慶之,宋,撰
KR4i0037,後村詩話,15,323733,95201,劉克莊,宋,撰
KR4i0038,娛書堂詩話,2,43916,12299,趙與虤,宋,撰
KR4i0039,荊溪林下偶談,5,62752,17881,吳子良,宋,撰
KR4i0040,草堂詩話,3,61262,17958,蔡夢弼,宋,撰
KR4i0041,竹莊詩話,25,484273,126820,何谿汶,宋,撰
KR4i0042,文章精義,2,16704,4688,李耆卿,宋,撰
KR4i0043,浩然齋雅談,4,79679,23316,周密,宋,撰
KR4i0044,對床夜語,6,64911,18043,范晞文,宋,撰
KR4i0045,詩林廣記,21,425293,117305,蔡正孫,宋,撰
KR4i0046,文說,1,19709,5610,陳繹曾,宋,撰
KR4i0047,修辭鑑衡,3,63550,18094,王構,元,編
KR4i0048,金石例,12,189811,51040,潘昴霄,元,撰
KR4i0049,作義要訣,2,12380,3396,倪士毅,元,撰
KR4i0050,墓銘舉例,6,98455,25233,王行,明,撰
KR4i0051,懷麓堂詩話,2,47395,13834,李東陽,明,撰
KR4i0052,頤山詩話,2,26337,7589,安磐,明,撰
KR4i0053,詩話補遺,4,65956,18749,楊慎,明,撰
KR4i0054,秇圃擷餘,2,17802,5075,王世懋,明,撰
KR4i0055,唐音癸籤,34,464212,132802,胡震亨,明,撰
KR4i0056,歷代詩話,81,1502080,415257,吳景旭,清,撰
KR4i0057,金石要例,2,21408,5955,黃宗羲,清,撰
KR4i0058,漁洋詩話,4,95958,27362,劉大勤,清,編
KR4i0059,師友詩傳錄,3,41796,11719,,,
KR4i0060,聲調譜,4,37612,10098,趙執信,清,撰
KR4i0061,談龍錄,1,14300,4066,趙執信,清,撰
KR4i0062,宋詩紀事,101,3009800,788359,厲鶚,清,撰
KR4i0063,全閩詩話,13,906566,265727,鄭方坤,清,撰
KR4i0064,五代詩話,11,543061,158201,鄭方坤,清,刪撰
KR4j0001,珠玉詞,2,30395,8076,晏殊,宋,撰
KR4j0002,六一詞,2,36535,9949,歐陽修,宋,撰
KR4j0003,樂章集,2,62481,17327,柳永,宋,撰
KR4j0004,安陸集,2,42871,11857,張先,宋,撰
KR4j0005,東坡詞,2,88854,24338,蘇軾,宋,撰
KR4j0006,山谷詞,2,48433,13221,黃庭堅,宋,撰
KR4j0007,山谷琴趣外篇,4,24705,6040,,,
KR4j0008,淮海詞,2,25784,6943,秦觀,宋,撰
KR4j0009,書舟詞,2,37786,10196,程垓,宋,撰
KR4j0010,小山詞,2,52448,14067,晏幾道,宋,撰
KR4j0011,晁无咎詞,7,48139,12943,晁補之,宋,撰
KR4j0012,姑溪詞,3,24439,6441,李之儀,宋,撰
KR4j0014,東堂詞,2,50202,13573,毛滂,宋,撰
KR4j0015,片玉詞,5,65334,17914,周邦彥,宋,撰
KR4j0016,初寮詞,2,16391,4294,王安中,宋,撰
KR4j0017,聖求詞,3,36669,10108,呂濱老,宋,撰
KR4j0018,友古詞,2,41400,11211,蔡伸,宋,撰
KR4j0019,和清真詞,3,29859,8095,方千里,宋,撰
KR4j0020,石林詞,2,32394,8749,葉夢得,宋,撰
KR4j0021,丹陽詞,3,19745,5354,葛勝仲,宋,撰
KR4j0022,筠谿樂府,3,36899,10359,李彌遜,宋,撰
KR4j0023,虛齋樂府,1,16283,4234,,,
KR4j0024,坦菴詞,2,39139,10586,趙師使,宋,撰
KR4j0025,酒邊詞,3,46742,12677,向子諲,宋,撰
KR4j0026,無住詞,2,7723,1882,陳與義,宋,撰
KR4j0027,漱玉詞,1,8962,2434,李清照,宋,撰
KR4j0028,竹坡詞,5,40119,10749,周紫芝,宋,撰
KR4j0029,蘆川詞,2,51448,14156,張元幹,宋,撰
KR4j0030,東浦詞,3,13534,3408,韓玉,金,撰
KR4j0031,孏窟詞,2,24485,6674,侯寘,宋,撰
KR4j0032,逃禪詞,2,47005,12835,楊无咎,宋,撰
KR4j0033,于湖詞,4,50446,13053,張孝洋,宋,撰
KR4j0034,海野詞,2,28605,7634,曾覿,宋,撰
KR4j0035,審齋詞,3,19354,5220,王千秋,宋,撰
KR4j0036,介菴詞,3,37821,10168,趙彥端,宋,撰
KR4j0037,歸愚詞,2,16203,4228,葛立方,宋,撰
KR4j0038,克齋詞,3,11947,3178,沈端節,宋,撰
KR4j0039,龍川詞,5,13683,3601,陳亮,宋,撰
KR4j0040,稼軒詞,5,167008,46501,辛棄疾,宋,撰
KR4j0041,西樵語業,3,15243,3920,楊炎正,宋,撰
KR4j0042,樵隱詞,1,13785,3793,毛幵,宋,撰
KR4j0043,放翁詞,3,33719,9135,陸游,宋,撰
KR4j0044,知稼翁詞,2,13158,3213,黃公度,宋,撰
KR4j0045,蒲江詞,2,8142,2144,廬祖皐,宋,撰
KR4j0046,平齋詞,3,15140,3943,洪咨夔,宋,撰
KR4j0047,白石道人歌曲,7,60732,14084,姜夔,宋,撰
KR4j0048,夢窗稿,8,128524,35680,吳文英,宋,撰
KR4j0049,惜香樂府,12,93808,24950,趙長卿,宋,撰
KR4j0050,龍洲詞,2,20271,5487,劉過,宋,撰
KR4j0051,竹屋癡語,3,29977,8098,高觀國,宋,撰
KR4j0052,山中白雲詞,8,136470,35988,張炎,宋,撰
KR4j0053,竹山詞,3,33025,9019,蔣捷,宋,撰
KR4j0054,竹齋詩餘,2,27158,7300,黃機,宋,撰
KR4j0055,梅溪詞,3,39668,10820,史達祖,宋,撰
KR4j0056,散花菴詞,2,12583,3380,黃昇,宋,撰
KR4j0057,石屏詞,3,15418,4016,戴復古,宋,撰
KR4j0058,斷腸詞,3,6673,1615,朱淑真,宋,撰
KR4j0059,天籟集,4,49226,13625,白樸,元,撰
KR4j0060,蛻巖詞,4,52302,14434,張翥,元,撰
KR4j0061,珂雪詞,3,83155,23318,曹貞吉,清,撰
KR4j0062,花間集,11,106098,25812,趙崇祚,後蜀,編
KR4j0063,尊前集,3,44783,11971,闕名,,編
KR4j0064,梅苑,11,114874,29982,黃大與,宋,編
KR4j0065,樂府雅詩,6,229618,60969,曾慥,宋,編
KR4j0066,花菴詞選,21,388119,103556,黃昇,宋,編
KR4j0067,中興以來絕妙詞選,11,199346,54165,,,
KR4j0068,雍熙樂府,21,1990657,547806,,,
KR4j0069,吳騷合編,8,338230,91855,,,
KR4j0070,草堂詩餘,5,171864,43820,闕名,,編
KR4j0071,絕妙好詞箋,8,219754,60069,厲鶚,清,箋
KR4j0072,樂府補題,2,20052,5251,陳恕可,宋,輯
KR4j0073,花草稡編,25,1070843,270484,陳耀文,明,編
KR4j0074,御選歷代詩餘,121,3493763,848835,王奕清,清,奉敕編
KR4j0075,詞綜,31,631703,171455,朱彝尊,清,編
KR4j0076,十五家詞,38,825309,221181,孫默,清,編
KR4j0077,增修箋注妙選羣英草堂詩餘前後集,1,228531,63659,,,
KR4j0078,碧鷄漫志,2,44229,12948,王灼,宋,撰
KR4j0079,頣堂先生文集,6,63908,17167,,,
KR4j0081,朝野新聲太平樂府,11,307558,88983,,,
KR4j0083,渚山堂詞話,4,35899,10295,陳霆,明,撰
KR4j0084,西河詞話,3,40258,11436,毛奇齡,清,撰
KR4j0085,詞苑叢談,13,381609,112904,徐釚,清,撰
KR4j0086,御定詞譜,44,1952552,505064,王奕清,清,奉敕輯
KR4j0087,詞律,21,824694,229435,萬樹,清,撰
KR4j0088,顧曲雜言,2,21792,6175,沈德符,明,撰
KR4j0089,御定曲譜,28,532279,128272,王奕清,清,奉敕撰
KR4j0090,中原音韻,4,87590,20617,周德清,元,撰
KR5c0057,老子,81,52528,5937,,,
KR5c0124,列子,8,157714,30793,,,
KR5c0126,莊子,33,482961,65402,,,
KR5d0037,亢倉子,2,36364,10593,黃諫,明,音釋
KR5i0043,葛仙翁太極沖玄至道心傳 Ge Xianweng Taiji Chongxuan Zhidao Xinchuan,1,43265,11582,,,
KR6c0074,金剛經會解了義,1,84249,20978,,,
KR6c0075,金剛新眼疏經偈合釋,2,284487,73156,,,
KR6c0076,金剛經郢說,1,122255,32693,,,
KR6c0077,金剛經註正訛,1,136952,35752,,,
KR6c0078,金剛經淺解,1,73809,18651,,,
KR6d0115,金剛三昧經通宗記,12,372158,92166,,,
KR6e0001,大方廣佛華嚴經,60,1989177,479587,,,
KR6e0002,華嚴遊意,1,65727,17543,,,
KR6e0003,大方廣佛華嚴經搜玄分齊通智方軌,5,476834,128030,,,
KR6e0004,華嚴經探玄記,20,1960215,531930,,,
KR6e0005,花嚴經文義綱目,1,48641,13177,,,
KR6e0006,華嚴經章,1,13944,3275,,,
KR6e0007,華嚴略疏卷第三,1,49869,13547,,,
KR6e0008,華嚴經義記卷第一,1,3254,495,,,
KR6e0009,華嚴經疏卷第三,1,8311,1801,,,
KR6e0010,大方廣佛華嚴經,80,2359528,576188,,,
KR6e0011,大方廣佛華嚴經疏,60,2374610,621665,,,
KR6e0012,大方廣佛華嚴經隨疏演義鈔,90,3624674,945605,,,
KR6e0015,大華嚴經略策,1,42307,11551,,,
KR6e0016,新譯華嚴經七處九會頌釋章,1,49206,13342,,,
KR6e0017,華嚴經疏科,19,508314,100367,,,
KR6e0018,華嚴經疏科文,10,622579,130548,,,
KR6e0019,華嚴經疏鈔玄談,9,714050,209567,,,
KR6e0020,華嚴經疏注,58,1402684,323234,,,
KR6e0021,大方廣佛華嚴經疏鈔會本,80,6160699,1803469,,,
KR6e0022,新華嚴經論,40,1483107,400362,,,
KR6e0023,大方廣佛華嚴經中卷卷大意略敘,1,11880,2779,,,
KR6e0024,略釋新華嚴經修行次第決疑論,4,205448,53827,,,
KR6e0025,大方廣佛華嚴經願行觀門骨目,2,80535,21785,,,
KR6e0026,皇帝降誕日於麟德殿講大方廣佛華嚴經玄義一部,1,10435,2518,,,
KR6e0027,華嚴經疏,1,88366,23916,,,
KR6e0028,佛說兜沙經,1,8666,1827,,,
KR6e0029,佛說菩薩本業經,1,23894,5268,,,
KR6e0030,諸菩薩求佛本業經,1,19355,4355,,,
KR6e0031,菩薩十住行道品,1,12999,2879,,,
KR6e0032,佛說菩薩十住經,1,7907,1553,,,
KR6e0033,漸備一切智德經,5,203089,48756,,,
KR6e0034,十住經,4,188411,45084,,,
KR6e0035,佛說十地經,9,211330,51704,,,
KR6e0036,等目菩薩所問三昧經,3,92896,23114,,,
KR6e0037,顯無邊佛土功德經,1,2672,295,,,
KR6e0038,佛說較量一切佛剎功德經,1,2689,482,,,
KR6e0039,佛說如來興顯經,4,125792,29601,,,
KR6e0040,度世品經,6,220254,53255,,,
KR6e0041,大方廣佛華嚴經,40,1007675,250975,,,
KR6e0043,佛說羅摩伽經,3,129053,32711,,,
KR6e0044,大方廣佛華嚴經入法界品,1,14186,3219,,,
KR6e0045,文殊師利發願經,1,4756,837,,,
KR6e0046,普賢菩薩行願讚,1,9360,1855,,,
KR6e0047,大方廣普賢所說經,1,7020,1387,,,
KR6e0048,大方廣總持寶光明經,5,112981,26194,,,
KR6e0049,大方廣佛華嚴經不思議佛境界分,1,20869,5223,,,
KR6e0050,大方廣如來不思議境界經,1,17924,4213,,,
KR6e0051,度諸佛境界智光嚴經,1,29267,7632,,,
KR6e0052,佛華嚴入如來德智不思議境界經,2,38170,9421,,,
KR6e0053,大方廣入如來智德不思議經,1,23615,5790,,,
KR6e0054,信力入印法門經,5,167363,42944,,,
KR6e0055,大方廣佛花嚴經修慈分,1,12590,2872,,,
KR6e0056,佛說莊嚴菩提心經,1,11331,2490,,,
KR6e0057,佛說大方廣菩薩十地經,1,12129,2840,,,
KR6e0058,最勝問菩薩十住除垢斷結經,10,434507,114655,,,
KR6e0059,十住毘婆沙論,17,491529,124757,,,
KR6e0060,十地經論,12,418699,106040,,,
KR6e0061,十地義記卷第一,1,18872,5047,,,
KR6e0062,十地論義疏卷第一．第三,2,113818,30403,,,
KR6e0063,十地經論義記,4,584011,179336,,,
KR6e0064,華嚴經論〔卷十〕,1,21445,5039,,,
KR6e0065,續華嚴經略疏刊定記,13,1643346,440064,,,
KR6e0066,華嚴經合論,120,3463187,998791,,,
KR6e0067,華嚴經合論簡要,4,230317,60906,,,
KR6e0068,華嚴經合論纂要,3,233504,63688,,,
KR6e0069,華嚴經行願品疏,10,793206,204505,,,
KR6e0070,華嚴經行願品疏科,1,38182,7887,,,
KR6e0071,華嚴經行願品疏鈔,6,477070,142560,,,
KR6e0072,華嚴經普賢行願品疏科,1,23454,4803,,,
KR6e0073,大方廣佛華嚴經普賢行願品別行疏鈔（選錄「華嚴宗七祖行蹟」及「附錄」）,1,22090,5415,,,
KR6e0074,華嚴一乘教義分齊章,4,157351,41038,,,
KR6e0075,華嚴一乘教義分齊章義苑疏,10,288183,79424,,,
KR6e0076,華嚴一乘教義分齊章焚薪,2,75879,22562,,,
KR6e0077,華嚴一乘教義分齊章科,1,43167,8604,,,
KR6e0078,華嚴一乘教義分齊章復古記,3,380279,108079,,,
KR6e0079,五教章集成記,1,64171,16414,,,
KR6e0080,評復古記,1,28082,6890,,,
KR6e0081,華嚴五教止觀,1,27502,7014,,,
KR6e0082,華嚴一乘十玄門,1,24638,6564,,,
KR6e0083,華嚴五十要問答,2,91107,24294,,,
KR6e0084,華嚴經內章門等雜孔目章,4,279899,73251,,,
KR6e0085,華嚴經旨歸,1,38217,9990,,,
KR6e0086,華嚴策林,1,7437,1475,,,
KR6e0087,華嚴經問答,2,72078,18812,,,
KR6e0088,華嚴經明法品內立三寶章,2,72462,19083,,,
KR6e0089,華嚴經義海百門,1,49685,12604,,,
KR6e0090,修華嚴奧旨妄盡還源觀,1,24470,5839,,,
KR6e0091,華嚴還源觀科,1,7286,1299,,,
KR6e0092,華嚴妄盡還源觀疏鈔補解,1,69358,20602,,,
KR6e0093,華嚴遊心法界記,1,50004,13287,,,
KR6e0094,華嚴發菩提心章,1,29995,7320,,,
KR6e0095,華嚴經關脈義記,1,17823,4543,,,
KR6e0096,華嚴關脈義記,1,18686,4687,,,
KR6e0097,金師子章雲間類解,1,18563,4351,,,
KR6e0098,華嚴經金師子章註,1,16491,4042,,,
KR6e0099,三聖圓融觀門,1,6381,1108,,,
KR6e0100,華嚴法界玄鏡,2,59993,15437,,,
KR6e0101,註華嚴法界觀門,1,43076,10982,,,
KR6e0102,註華嚴經題法界觀門頌,2,75479,19273,,,
KR6e0103,註華嚴法界觀科文,1,20051,3896,,,
KR6e0104,註華嚴法界觀科文,1,11133,2050,,,
KR6e0105,原人論,1,18903,4835,,,
KR6e0106,華嚴原人論發微錄,3,76753,21459,,,
