source_file,title,KR_ID,EXTENT,SOURCE,author_index,person_name,DATES,DYNASTY,FUNCTION
skqs1.org,陳氏尚書詳解,KR1b0019,50 卷,"四庫全書 文淵閣版, V59.1, p1",1,陳經,,宋,撰
skqs1.org,融尚書解,KR1b0020,20 卷,"四庫全書 文淵閣版, V59.2, p459",1,錢時,,宋,撰
skqs1.org,洪範統一,KR1b0021,1 卷,"四庫全書 文淵閣版, V59.3, p647",1,趙善湘,,宋,撰
skqs1.org,尚書要義,KR1b0022,存17 卷,"四庫全書 文淵閣版, V60.1, p1",1,魏了翁,1178 - 1237,宋,撰
skqs1.org,書集傳或問,KR1b0023,2 卷,"四庫全書 文淵閣版, V60.2, p193",1,陳大猷,,宋,撰
skqs1.org,胡氏尚書詳解,KR1b0024,13 卷,"四庫全書 文淵閣版, V60.3, p281",1,胡士行,,宋,撰
skqs1.org,尚書表注,KR1b0025,2 卷,"四庫全書 文淵閣版, V60.4, p431",1,金履祥,1232 - 1303,宋,撰
skqs1.org,書纂言,KR1b0026,4 卷,"四庫全書 文淵閣版, V61.1, p1",1,吳澄,1249 - 1331,元,撰
skqs1.org,書集傳纂疏,KR1b0027,6 卷,"四庫全書 文淵閣版, V61.2, p201",1,陳櫟,1252 - 1334,元,撰
skqs1.org,讀書叢說,KR1b0028,6 卷,"四庫全書 文淵閣版, V61.3, p449",1,許謙,1270 - 1337,元,撰
skqs1.org,書傳輯錄纂註,KR1b0029,6 卷,"四庫全書 文淵閣版, V61.4, p531",1,董鼎,13th cent,元,撰
skqs1.org,尚書通考,KR1b0030,10 卷,"四庫全書 文淵閣版, V62.1, p1",1,黃鎮成,1288 - 1362,元,撰
skqs1.org,書蔡氏傳旁通,KR1b0031,6 卷,"四庫全書 文淵閣版, V62.2, p209",1,陳師凱,,元,撰
skqs1.org,讀書管見,KR1b0032,2 卷,"四庫全書 文淵閣版, V62.3, p443",1,王充耘,,元,撰
skqs1.org,書義斷法,KR1b0033,6 卷,"四庫全書 文淵閣版, V62.4, p511",1,陳悅道,,元,撰
skqs1.org,書義斷法,KR1b0033,6 卷,"四庫全書 文淵閣版, V62.4, p511",2,倪士毅,,元,輯
skqs1.org,尚書纂傳,KR1b0034,46 卷,"四庫全書 文淵閣版, V62.5, p587",1,王天與,,元,撰
skqs1.org,尚書句解,KR1b0035,13 卷,"四庫全書 文淵閣版, V62.6, p885",1,朱祖義,,元,撰
skqs1.org,書傳會選,KR1b0036,13 卷,"四庫全書 文淵閣版, V63.1, p1",1,劉三吾,1312 - 1399,明,奉敕撰
skqs1.org,書經大全,KR1b0037,10 卷,"四庫全書 文淵閣版, V63.2, p185",1,胡廣,1370 - 1418,明,奉敕撰
skqs1.org,尚書考異,KR1b0038,5 卷,"四庫全書 文淵閣版, V64.1, p1",1,梅鷟,,明,撰
skqs1.org,尚書疑義,KR1b0039,6 卷,"四庫全書 文淵閣版, V64.2, p99",1,馬明衡,,明,撰
skqs1.org,尚書日記,KR1b0040,16 卷,"四庫全書 文淵閣版, V64.3, p221",1,王樵,1521 - 1599,明,撰
skqs1.org,尚書砭蔡編,KR1b0041,1 卷,"四庫全書 文淵閣版, V64.4, p679",1,袁仁,,明,撰
skqs1.org,尚書注考,KR1b0042,1 卷,"四庫全書 文淵閣版, V64.5, p703",1,陳泰交,16th cent,明,撰
skqs1.org,尚書疏衍,KR1b0043,4 卷,"四庫全書 文淵閣版, V64.6, p725",1,陳第,1541 - 1617,明,撰
skqs1.org,洪範明義,KR1b0044,6 卷,"四庫全書 文淵閣版, V64.7, p797",1,黃道周,1585 - 1646,明,撰
skqs1.org,日講書經解義,KR1b0045,13 卷,"四庫全書 文淵閣版, V65.1, p1",1,庫勒納,,清,奉敕編
skqs1.org,日講書經解義,KR1b0045,13 卷,"四庫全書 文淵閣版, V65.1, p1",2,葉方藹,,清,奉敕撰
skqs1.org,欽定書經傳說彙纂,KR1b0046,21 卷,"四庫全書 文淵閣版, V65.2, p375",1,王頊齡,1642 - 1725,清,奉敕撰
skqs1.org,尚書稗疏,KR1b0047,4 卷,"四庫全書 文淵閣版, V66.1, p1",1,王夫之,1619 - 1692,清,撰
skqs1.org,尚書古文疏證,KR1b0048,8 卷,"四庫全書 文淵閣版, V66.2, p127",1,閻若璩,1636 - 1704,清,撰
skqs1.org,尚書古文疏證,KR1b0048,8 卷,"四庫全書 文淵閣版, V66.2, p127",2,閻詠,,清,輯
skqs1.org,古文尚書寃詞,KR1b0049,8 卷,"四庫全書 文淵閣版, V66.3, p543",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,尚書廣聽錄,KR1b0050,5 卷,"四庫全書 文淵閣版, V66.4, p631",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,尚書埤傳,KR1b0051,15 卷,"四庫全書 文淵閣版, V66.5, p687",1,朱鶴齡,1606 - 1683,清,撰
skqs1.org,禹貢長箋,KR1b0052,12 卷,"四庫全書 文淵閣版, V67.1, p1",1,朱鶴齡,1606 - 1683,清,撰
skqs1.org,禹貢錐指,KR1b0053,20 卷,"四庫全書 文淵閣版, V67.2, p211",1,胡渭,1633 - 1714,清,撰
skqs1.org,洪範正論,KR1b0054,5 卷,"四庫全書 文淵閣版, V68.1, p1",1,胡渭,1633 - 1714,清,撰
skqs1.org,尚書七篇解義,KR1b0055,2 卷,"四庫全書 文淵閣版, V68.2, p99",1,李光地,1642 - 1718,清,撰
skqs1.org,書經衷論,KR1b0056,4 卷,"四庫全書 文淵閣版, V68.3, p143",1,張英,1637 - 1708,清,撰
skqs1.org,尚書地理今釋,KR1b0057,1 卷,"四庫全書 文淵閣版, V68.4, p217",1,蔣廷錫,1669 - 1732,清,撰
skqs1.org,禹貢會箋,KR1b0058,12 卷,"四庫全書 文淵閣版, V68.5, p249",1,徐文靖,1667 - 1756,清,撰
skqs1.org,尚書大傳,KR1b0059,3 卷,"四庫全書 文淵閣版, V68.6, p385",1,伏勝,,漢,撰
skqs1.org,尚書大傳,KR1b0059,3 卷,"四庫全書 文淵閣版, V68.6, p385",2,鄭玄,,漢,註
skqs1.org,尚書大傳,KR1b0059,3 卷,"四庫全書 文淵閣版, V68.6, p385",3,孫之騄,,清,輯
skqs1.org,書義矜式,KR1b0060,6 卷,"四庫全書 文淵閣版, V68.7, p425",1,王充耘,,元,撰
skqs1.org,詩序,KR1c0003,2 卷,"四庫全書 文淵閣版, V69.1, p1",1,卜商,-507 - -400,周,撰
skqs1.org,詩序,KR1c0003,2 卷,"四庫全書 文淵閣版, V69.1, p1",2,朱熹,,宋,辨說
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",1,毛亨,-2nd cent,漢,傳
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",2,鄭玄,,漢,箋
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",3,孔穎達,,唐,疏
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",4,陸德明,,唐,音義
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",5,鄭玄,,漢,撰
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",6,陸德明,,唐,錄
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",7,張照,,清,撰
skqs1.org,毛詩注疏,KR1c0004,30 卷,"四庫全書 文淵閣版, V69.2, p43",8,勵宗萬,,清,撰
skqs1.org,毛詩草木鳥獸蟲魚疏,KR1c0005,2 卷,"四庫全書 文淵閣版, V70.1, p1",1,陸璣,,吳,撰
skqs1.org,陸氏詩疏廣要,KR1c0006,4 卷,"四庫全書 文淵閣版, V70.2, p23",1,陸璣,,吳,撰
skqs1.org,陸氏詩疏廣要,KR1c0006,4 卷,"四庫全書 文淵閣版, V70.2, p23",2,毛晉,1599 - 1659,明,廣要
skqs1.org,毛詩指說,KR1c0007,1 卷,"四庫全書 文淵閣版, V70.3, p169",1,成伯璵,,唐,撰
skqs1.org,詩本義,KR1c0008,15 卷,"四庫全書 文淵閣版, V70.4, p181",1,歐陽修,1007 - 1072,宋,撰
skqs1.org,詩本義,KR1c0008,15 卷,"四庫全書 文淵閣版, V70.4, p181",2,鄭玄,,漢,撰
skqs1.org,詩本義,KR1c0008,15 卷,"四庫全書 文淵閣版, V70.4, p181",3,歐陽修,,宋,補亡
skqs1.org,蘇氏詩集傳,KR1c0010,19 卷,"四庫全書 文淵閣版, V70.5, p311",1,蘇轍,1039 - 1112,宋,撰
skqs1.org,毛詩名物解,KR1c0011,20 卷,"四庫全書 文淵閣版, V70.6, p535",1,蔡卞,,宋,撰
skqs1.org,毛詩李黃集解,KR1c0012,42 卷,"四庫全書 文淵閣版, V71.1, p1",1,李樗,,宋,撰
skqs1.org,毛詩李黃集解,KR1c0012,42 卷,"四庫全書 文淵閣版, V71.1, p1",2,黃櫄,,宋,撰
skqs1.org,詩補傳,KR1c0013,30 卷,"四庫全書 文淵閣版, V72.1, p1",1,范處義,,宋,撰
skqs1.org,詩總聞,KR1c0014,20 卷,"四庫全書 文淵閣版, V72.2, p433",1,王質,1127 - 1189,宋,撰
skqs1.org,詩經集傳,KR1c0015,8 卷,"四庫全書 文淵閣版, V72.3, p745",1,朱熹,1130 - 1200,宋,撰
skqs1.org,慈湖詩傳,KR1c0016,20 卷,"四庫全書 文淵閣版, V73.1, p1",1,楊簡,1140 - 1225,宋,撰
skqs1.org,呂氏家塾讀詩記,KR1c0017,32 卷,"四庫全書 文淵閣版, V73.2, p321",1,呂祖謙,1137 - 1181,宋,撰
skqs1.org,續呂氏家塾讀詩記,KR1c0018,3 卷,"四庫全書 文淵閣版, V73.3, p799",1,戴溪,fl. 1178 - 1215,宋,撰
skqs1.org,絜齋毛詩經筵講義,KR1c0019,4 卷,"四庫全書 文淵閣版, V74.1, p1",1,袁燮,1144 - 1224,宋,撰
skqs1.org,毛詩講義,KR1c0020,12 卷,"四庫全書 文淵閣版, V74.2, p43",1,林岊,,宋,撰
skqs1.org,詩童子問,KR1c0021,8 卷,"四庫全書 文淵閣版, V74.3, p271",1,輔廣,,宋,撰
skqs1.org,段氏毛詩集解,KR1c0022,存25 卷,"四庫全書 文淵閣版, V74.4, p421",1,段昌武,,宋,撰
skqs1.org,詩緝,KR1c0023,36 卷,"四庫全書 文淵閣版, V75.1, p1",1,嚴粲,fl. 1248,宋,撰
skqs1.org,詩傳遺說,KR1c0024,6 卷,"四庫全書 文淵閣版, V75.2, p499",1,朱鑑,1190 - 1258,宋,編
skqs1.org,詩考,KR1c0025,1 卷,"四庫全書 文淵閣版, V75.3, p597",1,王應麟,1223 - 1296,宋,撰
skqs1.org,詩地理考,KR1c0026,6 卷,"四庫全書 文淵閣版, V75.4, p633",1,王應麟,1223 - 1296,宋,撰
skqs1.org,詩集傳名物鈔,KR1c0027,8 卷,"四庫全書 文淵閣版, V76.1, p1",1,許謙,1270 - 1337,元,撰
skqs1.org,詩傳通釋,KR1c0028,20 卷,"四庫全書 文淵閣版, V76.2, p261",1,劉瑾,d. 1510,元,撰
skqs1.org,詩傳旁通,KR1c0029,15 卷,"四庫全書 文淵閣版, V76.3, p789",1,梁益,,元,撰
skqs1.org,詩經疏義會通,KR1c0030,20 卷,"四庫全書 文淵閣版, V77.1, p1",1,朱公遷,,元,撰
skqs1.org,詩經欵問,KR1c0031,7 卷,"四庫全書 文淵閣版, V77.2, p531",1,朱倬,1093 - 1163,元,撰
skqs1.org,詩經欵問,KR1c0031,7 卷,"四庫全書 文淵閣版, V77.2, p531",2,趙德,,宋,撰
skqs1.org,詩纘緒,KR1c0032,18 卷,"四庫全書 文淵閣版, V77.3, p577",1,劉玉汝,fl. 1341 - 1373,元,撰
skqs1.org,詩演義,KR1c0033,15 卷,"四庫全書 文淵閣版, V78.1, p1",1,梁寅,1303 - 1389,元,撰
skqs1.org,詩解頤,KR1c0034,4 卷,"四庫全書 文淵閣版, V78.2, p191",1,朱善,1314 - 1385,明,撰
skqs1.org,詩傳大全,KR1c0035,20 卷,"四庫全書 文淵閣版, V78.3, p307",1,胡廣,1370 - 1418,明,奉敕撰
skqs1.org,詩說解頤,KR1c0036,40 卷,"四庫全書 文淵閣版, V79.1, p1",1,季本,1485 - 1563,明,撰
skqs1.org,讀詩私記,KR1c0037,5 卷,"四庫全書 文淵閣版, V79.2, p505",1,李先芳,,明,撰
skqs1.org,詩故,KR1c0038,10 卷,"四庫全書 文淵閣版, V79.3, p549",1,朱謀㙔,d. 1624,明,撰
skqs1.org,六家詩名物疏,KR1c0039,55 卷,"四庫全書 文淵閣版, V80.1, p1",1,馮復京,,明,撰
skqs1.org,重訂詩經疑問,KR1c0040,12 卷,"四庫全書 文淵閣版, V80.2, p579",1,姚舜牧,1543 - 1627,明,撰
skqs1.org,詩經世本古義,KR1c0041,28 卷,"四庫全書 文淵閣版, V81.1, p1",1,何楷,,明,撰
skqs1.org,待軒詩記,KR1c0042,8 卷,"四庫全書 文淵閣版, V82.1, p1",1,張次仲,1589 - 1676,明,撰
skqs1.org,讀詩略記,KR1c0043,6 卷,"四庫全書 文淵閣版, V82.2, p37",1,朱朝瑛,1605 - 1670,明,撰
skqs1.org,欽定詩經傳說彙纂,KR1c0044,21 卷,"四庫全書 文淵閣版, V83.1, p1",1,王鴻緒,1645 - 1723,清,奉敕撰
skqs1.org,御纂詩義折中,KR1c0045,20 卷,"四庫全書 文淵閣版, V84.1, p1",1,傳恒,d. 1770,清,奉敕撰
skqs1.org,田間詩學,KR1c0046,12 卷,"四庫全書 文淵閣版, V84.2, p395",1,錢澄之,1612 - 1693,清,撰
skqs1.org,詩經稗疏,KR1c0047,4 卷,"四庫全書 文淵閣版, V84.3, p769",1,王夫之,1619 - 1692,清,撰
skqs1.org,詩經通義,KR1c0048,12 卷,"四庫全書 文淵閣版, V85.1, p1",1,朱鶴齡,1606 - 1683,清,撰
skqs1.org,毛詩稽古編,KR1c0049,30 卷,"四庫全書 文淵閣版, V85.2, p327",1,陳啟源,d. 1689,清,撰
skqs1.org,詩所,KR1c0050,8 卷,"四庫全書 文淵閣版, V86.1, p1",1,李光地,1642 - 1718,清,撰
skqs1.org,毛詩寫官記,KR1c0051,4 卷,"四庫全書 文淵閣版, V86.2, p171",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,詩札,KR1c0051,2 卷,"四庫全書 文淵閣版, V86.3, p213",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,詩傳詩說駁義,KR1c0053,5 卷,"四庫全書 文淵閣版, V86.4, p233",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,續詩傳鳥名卷,KR1c0054,3 卷,"四庫全書 文淵閣版, V86.5, p275",1,毛奇齡,1623 - 1716,清,撰
skqs1.org,詩識名解,KR1c0055,15 卷,"四庫全書 文淵閣版, V86.6, p307",1,姚炳,,清,撰
skqs1.org,詩傳名物集覽,KR1c0056,12 卷,"四庫全書 文淵閣版, V86.7, p543",1,陳大章,,清,撰
skqs1.org,詩說,KR1c0057,3 卷,"四庫全書 文淵閣版, V87.1, p1",1,惠周惕,,清,撰
skqs1.org,詩經劄記,KR1c0058,1 卷,"四庫全書 文淵閣版, V87.2, p33",1,楊名時,1660 - 1736,清,撰
skqs1.org,讀詩質疑,KR1c0059,31 卷,"四庫全書 文淵閣版, V87.3, p49",1,嚴虞惇,1650 - 1713,清,撰
skqs1.org,毛詩類釋,KR1c0060,21 卷,"四庫全書 文淵閣版, V88.1, p1",1,顧棟高,1679 - 1759,清,撰
skqs1.org,詩欵辨證,KR1c0061,6 卷,"四庫全書 文淵閣版, V88.2, p211",1,黃中松,,清,撰
skqs1.org,三家詩拾遺,KR1c0062,10 卷,"四庫全書 文淵閣版, V88.3, p499",1,范家相,,清,撰
skqs1.org,詩瀋,KR1c0063,20 卷,"四庫全書 文淵閣版, V88.4, p593",1,范家相,,清,撰
skqs1.org,詩序補義,KR1c0064,24 卷,"四庫全書 文淵閣版, V89.1, p1",1,姜炳璋,,清,撰
skqs1.org,虞東學詩,KR1c0065,12 卷,"四庫全書 文淵閣版, V89.2, p371",1,顧鎮,1718 - 1792,清,撰
skqs1.org,詩外外傳,KR1c0066,10 卷,"四庫全書 文淵閣版, V89.3, p775",1,韓嬰,fl. -166,漢,撰
skqs1.org,周禮注疏,KR1d0003,42 卷,"四庫全書 文淵閣版, V90.1, p1",1,鄭玄,127 - 200,漢,注
skqs1.org,周禮注疏,KR1d0003,42 卷,"四庫全書 文淵閣版, V90.1, p1",2,賈公彥,,唐,疏
skqs1.org,周禮注疏,KR1d0003,42 卷,"四庫全書 文淵閣版, V90.1, p1",3,陸德明,,唐,音義
skqs1.org,周禮注疏,KR1d0003,42 卷,"四庫全書 文淵閣版, V90.1, p1",4,吳紱,,清,撰
skqs1.org,周官新義,KR1d0004,16 卷,"四庫全書 文淵閣版, V91.1, p1",1,王安石,1021 - 1086,宋,撰
skqs1.org,周官新義,KR1d0004,16 卷,"四庫全書 文淵閣版, V91.1, p1",2,王安石,,宋,撰
skqs1.org,周官新義,KR1d0004,16 卷,"四庫全書 文淵閣版, V91.1, p1",3,鄭宗顏,,宋,輯
skqs1.org,周禮詳解,KR1d0005,40 卷,"四庫全書 文淵閣版, V91.2, p197",1,王昭禹,,宋,撰
skqs1.org,周禮復古編,KR1d0006,1 卷,"四庫全書 文淵閣版, V91.3, p603",1,俞庭椿,,宋,撰
skqs1.org,禮經會元,KR1d0007,4 卷,"四庫全書 文淵閣版, V92.1, p1",1,葉時,,宋,撰
skqs1.org,太平經國書,KR1d0008,11 卷,"四庫全書 文淵閣版, V92.2, p185",1,鄭伯謙,13th cent,宋,撰
skqs1.org,周官總義,KR1d0009,30 卷,"四庫全書 文淵閣版, V92.3, p261",1,易祓,,宋,撰
skqs1.org,周禮訂義,KR1d0010,80 卷,"四庫全書 文淵閣版, V93.1, p1 - V94.1",1,王與之,,宋,撰
skqs1.org,鬳齋考工記解,KR1d0011,2 卷,"四庫全書 文淵閣版, V95.1, p1",1,林希逸,,宋,撰
skqs1.org,周禮句解,KR1d0012,12 卷,"四庫全書 文淵閣版, V95.2, p105",1,朱申,,宋,撰
skqs1.org,周禮集說,KR1d0013,10 卷,"四庫全書 文淵閣版, V95.3, p251",1,闕名,,,撰
skqs1.org,周禮集說,KR1d0013,10 卷,"四庫全書 文淵閣版, V95.3, p251",2,陳友仁,,宋,增修
skqs1.org,周官集傳,KR1d0014,16 卷,"四庫全書 文淵閣版, V95.4, p761",1,毛應龍,,元,撰
skqs1.org,周禮傳,KR1d0015,10 卷,"四庫全書 文淵閣版, V96.1, p1",1,王應電,,明,撰
skqs1.org,周禮全經釋原,KR1d0016,13 卷,"四庫全書 文淵閣版, V96.2, p483",1,柯尚遷,,明,撰
skqs1.org,周禮註疏刪翼,KR1d0017,30 卷,"四庫全書 文淵閣版, V97.1, p1",1,王志長,,明,撰
skqs1.org,欽定周官義疏,KR1d0018,48 卷,"四庫全書 文淵閣版, V98.1, p1 - V99.1",1,高宗弘曆,1711 - 1799,清,敕撰
skqs1.org,周禮述註,KR1d0019,24 卷,"四庫全書 文淵閣版, V100.1, p1",1,李光坡,1651 - 1723,清,撰
skqs1.org,周禮纂訓,KR1d0020,21 卷,"四庫全書 文淵閣版, V100.2, p541",1,李鍾倫,1663 - 1706,清,撰
skqs1.org,周官集注,KR1d0021,12 卷,"四庫全書 文淵閣版, V101.1, p1",1,方苞,1668 - 1749,清,撰
skqs1.org,禮說,KR1d0022,14 卷,"四庫全書 文淵閣版, V101.2, p387",1,惠士奇,1670 - 1741,清,撰
skqs1.org,周官祿田考,KR1d0023,3 卷,"四庫全書 文淵閣版, V101.3, p665",1,沈彤,1688 - 1752,清,撰
skqs1.org,周禮疑義舉要,KR1d0024,7 卷,"四庫全書 文淵閣版, V101.4, p715",1,江永,1681 - 1762,清,撰
skqs1.org,儀禮注疏,KR1d0028,17 卷,"四庫全書 文淵閣版, V102.1, p1",1,鄭玄,127 - 200,漢,注
skqs1.org,儀禮注疏,KR1d0028,17 卷,"四庫全書 文淵閣版, V102.1, p1",2,賈公彥,,唐,疏
skqs1.org,儀禮注疏,KR1d0028,17 卷,"四庫全書 文淵閣版, V102.1, p1",3,陸德明,,唐,音義
skqs1.org,儀禮注疏,KR1d0028,17 卷,"四庫全書 文淵閣版, V102.1, p1",4,周學健,,清,撰
skqs1.org,儀禮注疏,KR1d0028,17 卷,"四庫全書 文淵閣版, V102.1, p1",5,李清植,,清,撰
skqs1.org,儀禮識誤,KR1d0029,3 卷,"四庫全書 文淵閣版, V103.1, p1",1,張淳,fl. 1172,宋,撰
skqs1.org,儀禮集釋,KR1d0030,30 卷,"四庫全書 文淵閣版, V103.2, p31",1,李如圭,,宋,撰
skqs1.org,儀禮釋宮,KR1d0031,1 卷,"四庫全書 文淵閣版, V103.3, p521",1,李如圭,,宋,撰
skqs1.org,儀禮圖,KR1d0032,17 卷,"四庫全書 文淵閣版, V104.1, p1",1,楊復,fl. 1228,宋,撰
skqs1.org,儀禮要義,KR1d0033,50 卷,"四庫全書 文淵閣版, V104.2, p341",1,魏了翁,1178 - 1237,宋,撰
skqs1.org,儀禮逸經,KR1d0034,2 卷,"四庫全書 文淵閣版, V105.1, p1",1,吳澄,1249 - 1331,元,撰
skqs1.org,儀禮集說,KR1d0035,17 卷,"四庫全書 文淵閣版, V105.2, p33",1,敖繼公,,元,撰
skqs1.org,經禮補逸,KR1d0036,9 卷,"四庫全書 文淵閣版, V105.3, p635",1,汪克寬,1304 - 1372,元,撰
skqs1.org,欽定儀禮義疏,KR1d0037,48 卷,"四庫全書 文淵閣版, V106.1, p1 - V107.1",1,高宗弘曆,1711 - 1799,清,敕撰
skqs1.org,儀禮鄭註句讀,KR1d0038,17 卷,"四庫全書 文淵閣版, V108.1, p1",1,張爾岐,1612 - 1678,清,撰
skqs1.org,儀禮商,KR1d0039,2 卷,"四庫全書 文淵閣版, V108.2, p253",1,萬斯大,1633 - 1683,清,撰
skqs1.org,儀禮述註,KR1d0040,17 卷,"四庫全書 文淵閣版, V108.3, p295",1,李光坡,1651 - 1723,清,撰
skqs1.org,儀禮析疑,KR1d0041,17 卷,"四庫全書 文淵閣版, V109.1, p1",1,方苞,1668 - 1749,清,撰
skqs1.org,儀禮章句,KR1d0042,17 卷,"四庫全書 文淵閣版, V109.2, p289",1,吳廷華,1682 - 1755,清,撰
skqs1.org,補饗禮,KR1d0043,1 卷,"四庫全書 文淵閣版, V109.3, p489",1,諸錦,1686 - 1769,清,輯
skqs1.org,禮經本義,KR1d0044,17 卷,"四庫全書 文淵閣版, V109.4, p499",1,蔡德晉,,清,撰
skqs1.org,宮室考,KR1d0045,2 卷,"四庫全書 文淵閣版, V109.5, p801",1,任啟運,1670 - 1744,清,撰
skqs1.org,天子肆獻祼饋食禮,KR1d0046,3 卷,"四庫全書 文淵閣版, V109.6, p827",1,任啟運,1670 - 1744,清,撰
skqs1.org,儀禮釋宮增注,KR1d0047,1 卷,"四庫全書 文淵閣版, V109.7, p883",1,江永,1681 - 1762,清,撰
skqs1.org,儀禮小疏,KR1d0048,7 卷,"四庫全書 文淵閣版, V109.8, p899",1,沈彤,1688 - 1752,清,撰
skqs1.org,儀禮集編,KR1d0049,40 卷,"四庫全書 文淵閣版, V110.1, p1 - V111.1",1,盛世佐,,清,撰
skqs1.org,內外服制通釋,KR1d0050,7 卷,"四庫全書 文淵閣版, V111.2, p709",1,車垓,,宋,撰
skqs1.org,讀禮通考,KR1d0051,120 卷,"四庫全書 文淵閣版, V112.1, p1 - V114.1",1,徐乾學,1631 - 1694,清,撰
skqs1.org,禮記注疏,KR1d0053,63 卷,"四庫全書 文淵閣版, V115.1, p1 - V116.1",1,鄭玄,127 - 200,漢,注
skqs1.org,禮記注疏,KR1d0053,63 卷,"四庫全書 文淵閣版, V115.1, p1 - V116.1",2,孔穎達,,唐,疏
skqs1.org,禮記注疏,KR1d0053,63 卷,"四庫全書 文淵閣版, V115.1, p1 - V116.1",3,陸德明,,唐,音義
skqs1.org,禮記注疏,KR1d0053,63 卷,"四庫全書 文淵閣版, V115.1, p1 - V116.1",4,齊召南,,清,撰
skqs1.org,月令解,KR1d0056,12 卷,"四庫全書 文淵閣版, V116.2, p537",1,張虙,,宋,撰
skqs1.org,禮記集說,KR1d0057,160 卷,"四庫全書 文淵閣版, V117.1, p1 - V120.1",1,衞湜,,宋,撰
skqs1.org,禮記纂言,KR1d0058,36 卷,"四庫全書 文淵閣版, V121.1, p1",1,吳澄,1249 - 1331,元,撰
skqs1.org,禮記集說,KR1d0059,10 卷,"四庫全書 文淵閣版, V121.2, p679",1,陳澔,1261 - 1341,元,撰
skqs1.org,禮記大全,KR1d0060,30 卷,"四庫全書 文淵閣版, V122.1, p1",1,胡廣,1370 - 1418,明,奉敕撰
skqs1.org,月令明義,KR1d0062,4 卷,"四庫全書 文淵閣版, V122.2, p783",1,黃道周,1585 - 1646,明,撰
skqs1.org,表記集傳,KR1d0063,2 卷,"四庫全書 文淵閣版, V122.3, p833",1,黃道周,1585 - 1646,明,撰
skqs1.org,坊記集傳,KR1d0064,2 卷,"四庫全書 文淵閣版, V122.4, p927",1,黃道周,1585 - 1646,明,撰
skqs1.org,緇衣集傳,KR1d0065,4 卷,"四庫全書 文淵閣版, V122.5, p1013",1,黃道周,1585 - 1646,明,撰
skqs1.org,儒行集傳,KR1d0066,2 卷,"四庫全書 文淵閣版, V122.6, p1119",1,黃道周,1585 - 1646,明,撰
skqs1.org,日講禮記解義,KR1d0067,64 卷,"四庫全書 文淵閣版, V123.1, p1",1,張廷玉,1672 - 1755,清,奉敕編
skqs1.org,日講禮記解義,KR1d0067,64 卷,"四庫全書 文淵閣版, V123.1, p1",2,鄂爾泰,,清,奉敕編
skqs1.org,日講禮記解義,KR1d0067,64 卷,"四庫全書 文淵閣版, V123.1, p1",3,汪由敦,,清,奉敕編
skqs1.org,欽定禮記義疏,KR1d0068,82 卷,"四庫全書 文淵閣版, V124.1, p1 - V126.1",1,高宗弘曆,1711 - 1799,清,敕撰
skqs1.org,深衣考,KR1d0069,1 卷,"四庫全書 文淵閣版, V127.1, p1",1,黃宗義,1610 - 1695,清,撰
skqs1.org,陳氏禮記集說補正,KR1d0070,38 卷,"四庫全書 文淵閣版, V127.2, p15",1,納喇性德,1655 - 1685,清,撰
skqs1.org,禮記述註,KR1d0071,28 卷,"四庫全書 文淵閣版, V127.3, p279",1,李光坡,1651 - 1723,清,撰
skqs1.org,禮記析疑,KR1d0072,48 卷,"四庫全書 文淵閣版, V128.1, p1",1,方苞,1668 - 1749,清,撰
skqs1.org,檀弓疑問,KR1d0073,1 卷,"四庫全書 文淵閣版, V128.2, p273",1,邵泰衢,,清,撰
skqs1.org,禮記訓義擇言,KR1d0074,8 卷,"四庫全書 文淵閣版, V128.3, p287",1,江永,1681 - 1762,清,撰
skqs1.org,深衣考誤,KR1d0075,1 卷,"四庫全書 文淵閣版, V128.4, p389",1,江永,1681 - 1762,清,撰
skqs1.org,大戴禮記,KR1d0076,13 卷,"四庫全書 文淵閣版, V128.5, p399",1,戴德,1st cent,漢,撰
skqs1.org,大戴禮記,KR1d0076,13 卷,"四庫全書 文淵閣版, V128.5, p399",2,盧辯,,北周,註
skqs1.org,夏小正戴氏傳,KR1d0077,4 卷,"四庫全書 文淵閣版, V128.6, p541",1,傳崧卿,fl. 1111 - 1121,宋,注
skqs1.org,三禮圖集注,KR1d0078,20 卷,"四庫全書 文淵閣版, V129.1, p1",1,聶崇義,10th cent,宋,撰
skqs1.org,三禮圖,KR1d0079,4 卷,"四庫全書 文淵閣版, V129.2, p285",1,劉績,,明,撰
